locus_tag	ftype	length_bp	gene	EC_number	COG	product
ALNBEDND_04244	CDS	2292	mdoB	2.7.8.20		Phosphoglycerol transferase I
ALNBEDND_04245	gene	1023	lgoD			
ALNBEDND_04245	CDS	1023	lgoD	1.1.1.414	COG1063	L-galactonate-5-dehydrogenase
ALNBEDND_04246	gene	915	lgoR			
ALNBEDND_04246	CDS	915	lgoR		COG1802	putative HTH-type transcriptional regulator LgoR
ALNBEDND_04247	gene	1362	lgoT			
ALNBEDND_04247	CDS	1362	lgoT			putative L-galactonate transporter
ALNBEDND_04248	gene	1656	tsr			
ALNBEDND_04248	CDS	1656	tsr		COG0840	Methyl-accepting chemotaxis protein I
ALNBEDND_04249	gene	2151	btsT			
ALNBEDND_04249	CDS	2151	btsT		COG1966	Pyruvate/proton symporter BtsT
ALNBEDND_04250	gene	204				
ALNBEDND_04250	CDS	204				hypothetical protein
ALNBEDND_04251	gene	957	yjiA			
ALNBEDND_04251	CDS	957	yjiA	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
ALNBEDND_04252	gene	303				
ALNBEDND_04252	CDS	303				hypothetical protein
ALNBEDND_04253	gene	288				
ALNBEDND_04253	CDS	288				hypothetical protein
ALNBEDND_04254	gene	621				
ALNBEDND_04254	CDS	621				hypothetical protein
ALNBEDND_04255	gene	1914				
ALNBEDND_04255	CDS	1914				hypothetical protein
ALNBEDND_04256	gene	339	symE			
ALNBEDND_04256	CDS	339	symE	3.1.-.-		Toxic protein SymE
ALNBEDND_04257	gene	165				
ALNBEDND_04257	CDS	165				hypothetical protein
ALNBEDND_04258	gene	1413	norG			
ALNBEDND_04258	CDS	1413	norG		COG1167	HTH-type transcriptional regulator NorG
ALNBEDND_04259	gene	945				
ALNBEDND_04259	CDS	945				ISNCY family transposase ISRor2
ALNBEDND_04260	gene	1233	mdtM			
ALNBEDND_04260	CDS	1233	mdtM			Multidrug resistance protein MdtM
ALNBEDND_04261	gene	1281				
ALNBEDND_04261	CDS	1281				hypothetical protein
ALNBEDND_04262	gene	1152	fldC			
ALNBEDND_04262	CDS	1152	fldC	4.2.1.-		(R)-phenyllactyl-CoA dehydratase beta subunit
ALNBEDND_04263	gene	768	fldI			
ALNBEDND_04263	CDS	768	fldI	3.6.1.-		(R)-phenyllactate dehydratase activator
ALNBEDND_04264	gene	267				
ALNBEDND_04264	CDS	267				hypothetical protein
ALNBEDND_04265	gene	111				
ALNBEDND_04265	CDS	111				hypothetical protein
ALNBEDND_04266	gene	2094				
ALNBEDND_04266	CDS	2094				hypothetical protein
ALNBEDND_04267	gene	840	yjiK			
ALNBEDND_04267	CDS	840	yjiK		COG3204	putative protein YjiK
ALNBEDND_04268	gene	1179				
ALNBEDND_04268	CDS	1179				hypothetical protein
ALNBEDND_04269	gene	5241				
ALNBEDND_04269	CDS	5241				hypothetical protein
ALNBEDND_04270	gene	585	kptA			
ALNBEDND_04270	CDS	585	kptA	2.7.1.-	COG1859	putative RNA 2'-phosphotransferase
ALNBEDND_04271	gene	684				
ALNBEDND_04271	CDS	684				hypothetical protein
ALNBEDND_04272	gene	462	yjiG			
ALNBEDND_04272	CDS	462	yjiG		COG0700	Inner membrane protein YjiG
ALNBEDND_04273	gene	1173	iadA			
ALNBEDND_04273	CDS	1173	iadA	3.4.19.-		Isoaspartyl dipeptidase
ALNBEDND_04274	gene	912	yjiE_2			
ALNBEDND_04274	CDS	912	yjiE_2			HTH-type transcriptional regulator YjiE
ALNBEDND_04275	gene	393	iraD			
ALNBEDND_04275	CDS	393	iraD			Anti-adapter protein IraD
ALNBEDND_04276	gene	831				
ALNBEDND_04276	CDS	831				hypothetical protein
ALNBEDND_04277	gene	726	pdhR_2			
ALNBEDND_04277	CDS	726	pdhR_2		COG2186	Pyruvate dehydrogenase complex repressor
ALNBEDND_04278	gene	195				
ALNBEDND_04278	CDS	195				hypothetical protein
ALNBEDND_04279	gene	1461	por_2			
ALNBEDND_04279	CDS	1461	por_2	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
ALNBEDND_04280	gene	1185	uxuA			
ALNBEDND_04280	CDS	1185	uxuA	4.2.1.8	COG1312	Mannonate dehydratase
ALNBEDND_04281	gene	1344	gntP			
ALNBEDND_04281	CDS	1344	gntP		COG2610	High-affinity gluconate transporter
ALNBEDND_04282	gene	903	fimH_2			
ALNBEDND_04282	CDS	903	fimH_2			Type 1 fimbrin D-mannose specific adhesin
ALNBEDND_04283	gene	504	fimG_2			
ALNBEDND_04283	CDS	504	fimG_2			Protein FimG
ALNBEDND_04284	gene	531	fimF_2			
ALNBEDND_04284	CDS	531	fimF_2			Protein FimF
ALNBEDND_04285	gene	2637	fimD_2			
ALNBEDND_04285	CDS	2637	fimD_2		COG3188	Outer membrane usher protein FimD
ALNBEDND_04286	gene	726	fimC			
ALNBEDND_04286	CDS	726	fimC			Chaperone protein FimC
ALNBEDND_04287	gene	498	lpfA			
ALNBEDND_04287	CDS	498	lpfA			putative major fimbrial subunit LpfA
ALNBEDND_04288	gene	555	fimA			
ALNBEDND_04288	CDS	555	fimA			Type-1 fimbrial protein, A chain
ALNBEDND_04289	gene	597				
ALNBEDND_04289	CDS	597				ISKra4 family transposase ISCep1
ALNBEDND_04290	gene	603				
ALNBEDND_04290	CDS	603				ISKra4 family transposase ISCep1
ALNBEDND_04291	gene	396				
ALNBEDND_04291	CDS	396				hypothetical protein
ALNBEDND_04292	gene	717	nanC			
ALNBEDND_04292	CDS	717	nanC			putative N-acetylneuraminic acid outer membrane channel protein NanC
ALNBEDND_04293	gene	1107	nanM			
ALNBEDND_04293	CDS	1107	nanM	5.1.3.24	COG3055	N-acetylneuraminate epimerase
ALNBEDND_04294	gene	981	nanS			
ALNBEDND_04294	CDS	981	nanS	3.1.1.-		putative 9-O-acetyl-N-acetylneuraminic acid deacetylase
ALNBEDND_04295	gene	1017				
ALNBEDND_04295	CDS	1017				hypothetical protein
ALNBEDND_04296	gene	258				
ALNBEDND_04296	CDS	258				hypothetical protein
ALNBEDND_04297	gene	546				
ALNBEDND_04297	CDS	546				hypothetical protein
ALNBEDND_04298	gene	747	yjhP			
ALNBEDND_04298	CDS	747	yjhP			putative protein YjhP
ALNBEDND_04299	gene	1122	ysdC_2			
ALNBEDND_04299	CDS	1122	ysdC_2	3.4.11.-	COG1363	Putative aminopeptidase YsdC
ALNBEDND_04300	gene	279	gatB_2			
ALNBEDND_04300	CDS	279	gatB_2	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
ALNBEDND_04301	gene	1314	gatC_2			
ALNBEDND_04301	CDS	1314	gatC_2		COG3775	PTS system galactitol-specific EIIC component
ALNBEDND_04302	gene	807				
ALNBEDND_04302	CDS	807				hypothetical protein
ALNBEDND_04303	gene	432				
ALNBEDND_04303	CDS	432				hypothetical protein
ALNBEDND_04304	gene	633	rpe_2			
ALNBEDND_04304	CDS	633	rpe_2	5.1.3.1		Ribulose-phosphate 3-epimerase
ALNBEDND_04305	gene	783	srlR_5			
ALNBEDND_04305	CDS	783	srlR_5		COG1349	Glucitol operon repressor
ALNBEDND_04306	gene	789	kdgR_2			
ALNBEDND_04306	CDS	789	kdgR_2		COG1414	Transcriptional regulator KdgR
ALNBEDND_04307	gene	960	yjhH			
ALNBEDND_04307	CDS	960	yjhH	4.1.2.28	COG0329	putative 2-dehydro-3-deoxy-D-pentonate aldolase YjhH
ALNBEDND_04308	gene	1968	yjhG			
ALNBEDND_04308	CDS	1968	yjhG	4.2.1.82	COG0129	D-xylonate dehydratase YjhG
ALNBEDND_04309	gene	1350	idnT			
ALNBEDND_04309	CDS	1350	idnT		COG2610	Gnt-II system L-idonate transporter
ALNBEDND_04310	gene	987	deoR_2			
ALNBEDND_04310	CDS	987	deoR_2		COG2390	Deoxyribonucleoside regulator
ALNBEDND_04311	gene	1005				
ALNBEDND_04311	CDS	1005				hypothetical protein
ALNBEDND_04312	gene	642	fucA_2			
ALNBEDND_04312	CDS	642	fucA_2	4.1.2.17	COG0235	L-fuculose phosphate aldolase
ALNBEDND_04313	gene	1116	mtnA			
ALNBEDND_04313	CDS	1116	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
ALNBEDND_04314	gene	702	drdK			
ALNBEDND_04314	CDS	702	drdK	2.7.1.-		5-deoxyribose kinase
ALNBEDND_04315	gene	603				
ALNBEDND_04315	CDS	603				hypothetical protein
ALNBEDND_04316	gene	300				
ALNBEDND_04316	CDS	300				hypothetical protein
ALNBEDND_04317	gene	237				
ALNBEDND_04317	CDS	237				hypothetical protein
ALNBEDND_04318	gene	381				
ALNBEDND_04318	CDS	381				hypothetical protein
ALNBEDND_04319	gene	348				
ALNBEDND_04319	CDS	348				hypothetical protein
ALNBEDND_04320	gene	258				
ALNBEDND_04320	CDS	258				IS66 family transposase ISEc8
ALNBEDND_04321	gene	870				
ALNBEDND_04321	CDS	870				IS66 family transposase ISEc8
ALNBEDND_04322	gene	1359				
ALNBEDND_04322	CDS	1359				hypothetical protein
ALNBEDND_04323	gene	258				
ALNBEDND_04323	CDS	258				hypothetical protein
ALNBEDND_04324	gene	111				
ALNBEDND_04324	CDS	111				hypothetical protein
ALNBEDND_04325	gene	210				
ALNBEDND_04325	CDS	210			COG1662	IS1 family transposase IS1F
ALNBEDND_04326	gene	297				
ALNBEDND_04326	CDS	297				hypothetical protein
ALNBEDND_04327	gene	522	fecI			
ALNBEDND_04327	CDS	522	fecI		COG1595	putative RNA polymerase sigma factor FecI
ALNBEDND_04328	gene	954	fecR			
ALNBEDND_04328	CDS	954	fecR		COG3712	Protein FecR
ALNBEDND_04329	gene	2325	fecA			
ALNBEDND_04329	CDS	2325	fecA		COG4772	Fe(3+) dicitrate transport protein FecA
ALNBEDND_04330	gene	903	fecB			
ALNBEDND_04330	CDS	903	fecB		COG4594	Fe(3+) dicitrate-binding periplasmic protein
ALNBEDND_04331	gene	999	fecC			
ALNBEDND_04331	CDS	999	fecC		COG0609	Fe(3+) dicitrate transport system permease protein FecC
ALNBEDND_04332	gene	957	fecD			
ALNBEDND_04332	CDS	957	fecD		COG0609	Fe(3+) dicitrate transport system permease protein FecD
ALNBEDND_04333	gene	768	fecE			
ALNBEDND_04333	CDS	768	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
ALNBEDND_04334	gene	258				
ALNBEDND_04334	CDS	258				hypothetical protein
ALNBEDND_04335	gene	243				
ALNBEDND_04335	CDS	243				IS3 family transposase ISLad1
ALNBEDND_04336	gene	414				
ALNBEDND_04336	CDS	414				hypothetical protein
ALNBEDND_04337	gene	1152				
ALNBEDND_04337	CDS	1152			COG2826	IS30 family transposase IS30
ALNBEDND_04338	gene	351				
ALNBEDND_04338	CDS	351				hypothetical protein
ALNBEDND_04339	gene	573				
ALNBEDND_04339	CDS	573				hypothetical protein
ALNBEDND_04340	gene	825				
ALNBEDND_04340	CDS	825				hypothetical protein
ALNBEDND_04341	gene	85				
ALNBEDND_04341	tRNA	85				tRNA-Leu(caa)
ALNBEDND_04342	gene	1020	ahr			
ALNBEDND_04342	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
ALNBEDND_04343	gene	1503				
ALNBEDND_04343	CDS	1503				hypothetical protein
ALNBEDND_04344	gene	1083	lptG_2			
ALNBEDND_04344	CDS	1083	lptG_2		COG0795	Lipopolysaccharide export system permease protein LptG
ALNBEDND_04345	gene	1101	lptF			
ALNBEDND_04345	CDS	1101	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
ALNBEDND_04346	gene	1512	pepA			
ALNBEDND_04346	CDS	1512	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
ALNBEDND_04347	gene	444	holC			
ALNBEDND_04347	CDS	444	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
ALNBEDND_04348	gene	2856	valS			
ALNBEDND_04348	CDS	2856	valS	6.1.1.9	COG0525	Valine--tRNA ligase
ALNBEDND_04349	gene	1197	yjgN			
ALNBEDND_04349	CDS	1197	yjgN		COG4269	Inner membrane protein YjgN
ALNBEDND_04350	gene	504				
ALNBEDND_04350	CDS	504				hypothetical protein
ALNBEDND_04351	gene	417	rraB			
ALNBEDND_04351	CDS	417	rraB		COG3076	Regulator of ribonuclease activity B
ALNBEDND_04352	gene	1005	argI			
ALNBEDND_04352	CDS	1005	argI	2.1.3.3	COG0078	Ornithine carbamoyltransferase subunit I
ALNBEDND_04353	gene	1596				
ALNBEDND_04353	CDS	1596				hypothetical protein
ALNBEDND_04354	gene	453	tabA			
ALNBEDND_04354	CDS	453	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
ALNBEDND_04355	gene	594	bdcR			
ALNBEDND_04355	CDS	594	bdcR			HTH-type transcriptional repressor BdcR
ALNBEDND_04356	gene	714	bdcA			
ALNBEDND_04356	CDS	714	bdcA		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
ALNBEDND_04357	gene	396	yjgH			
ALNBEDND_04357	CDS	396	yjgH		COG0251	RutC family protein YjgH
ALNBEDND_04358	gene	936	pyrB			
ALNBEDND_04358	CDS	936	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
ALNBEDND_04359	gene	462	pyrI			
ALNBEDND_04359	CDS	462	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
ALNBEDND_04360	gene	387	ridA			
ALNBEDND_04360	CDS	387	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
ALNBEDND_04361	gene	2697	mgtA			
ALNBEDND_04361	CDS	2697	mgtA	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
ALNBEDND_04362	gene	948	treR			
ALNBEDND_04362	CDS	948	treR		COG1609	HTH-type transcriptional regulator TreR
ALNBEDND_04363	gene	1422	treB			
ALNBEDND_04363	CDS	1422	treB		COG1263	PTS system trehalose-specific EIIBC component
ALNBEDND_04364	gene	1656	treC			
ALNBEDND_04364	CDS	1656	treC	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
ALNBEDND_04365	gene	2139	nrdD			
ALNBEDND_04365	CDS	2139	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
ALNBEDND_04366	gene	465	nrdG			
ALNBEDND_04366	CDS	465	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
ALNBEDND_04367	gene	387	cybC			
ALNBEDND_04367	CDS	387	cybC		COG3783	Soluble cytochrome b562
ALNBEDND_04368	gene	1353	pmbA			
ALNBEDND_04368	CDS	1353	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
ALNBEDND_04369	gene	552				
ALNBEDND_04369	CDS	552				hypothetical protein
ALNBEDND_04370	gene	1374	mpl			
ALNBEDND_04370	CDS	1374	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
ALNBEDND_04371	gene	999	fbp			
ALNBEDND_04371	CDS	999	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
ALNBEDND_04372	gene	996	yjfF			
ALNBEDND_04372	CDS	996	yjfF			Inner membrane ABC transporter permease protein YjfF
ALNBEDND_04373	gene	1023	ytfT			
ALNBEDND_04373	CDS	1023	ytfT			Inner membrane ABC transporter permease protein YtfT
ALNBEDND_04374	gene	1503	fruK			
ALNBEDND_04374	CDS	1503	fruK	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
ALNBEDND_04375	gene	957	ytfQ			
ALNBEDND_04375	CDS	957	ytfQ			ABC transporter periplasmic-binding protein YtfQ
ALNBEDND_04376	gene	531	ppa			
ALNBEDND_04376	CDS	531	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
ALNBEDND_04377	gene	342	ytfP			
ALNBEDND_04377	CDS	342	ytfP		COG2105	Gamma-glutamylcyclotransferase family protein YtfP
ALNBEDND_04378	gene	3780	tamB			
ALNBEDND_04378	CDS	3780	tamB		COG2911	Translocation and assembly module subunit TamB
ALNBEDND_04379	gene	1734	tamA			
ALNBEDND_04379	CDS	1734	tamA		COG0729	Translocation and assembly module subunit TamA
ALNBEDND_04380	gene	639	msrA			
ALNBEDND_04380	CDS	639	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
ALNBEDND_04381	gene	1344				
ALNBEDND_04381	CDS	1344				hypothetical protein
ALNBEDND_04382	gene	207				
ALNBEDND_04382	CDS	207				hypothetical protein
ALNBEDND_04383	gene	558	ytfJ_2			
ALNBEDND_04383	CDS	558	ytfJ_2		COG3054	putative protein YtfJ
ALNBEDND_04384	gene	741	cysQ			
ALNBEDND_04384	CDS	741	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
ALNBEDND_04385	gene	1944	cpdB			
ALNBEDND_04385	CDS	1944	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
ALNBEDND_04386	gene	381				
ALNBEDND_04386	CDS	381				hypothetical protein
ALNBEDND_04387	gene	861	qorB			
ALNBEDND_04387	CDS	861	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
ALNBEDND_04388	gene	966	ytfF			
ALNBEDND_04388	CDS	966	ytfF			Inner membrane protein YtfF
ALNBEDND_04389	gene	663	ytfE			
ALNBEDND_04389	CDS	663	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
ALNBEDND_04390	gene	1413	cycA			
ALNBEDND_04390	CDS	1413	cycA		COG1113	D-serine/D-alanine/glycine transporter
ALNBEDND_04391	gene	621	fklB			
ALNBEDND_04391	CDS	621	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
ALNBEDND_04392	gene	639				
ALNBEDND_04392	CDS	639				hypothetical protein
ALNBEDND_04393	gene	648	nicS			
ALNBEDND_04393	CDS	648	nicS			HTH-type transcriptional repressor NicS
ALNBEDND_04394	gene	792	fabG_2			
ALNBEDND_04394	CDS	792	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
ALNBEDND_04395	gene	843				
ALNBEDND_04395	CDS	843				hypothetical protein
ALNBEDND_04396	gene	777	crt			
ALNBEDND_04396	CDS	777	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
ALNBEDND_04397	gene	1542	ydiF_2			
ALNBEDND_04397	CDS	1542	ydiF_2	2.8.3.8	COG4670	Acetate CoA-transferase YdiF
ALNBEDND_04398	gene	2082				
ALNBEDND_04398	CDS	2082				hypothetical protein
ALNBEDND_04399	gene	477	siaQ			
ALNBEDND_04399	CDS	477	siaQ		COG3090	Sialic acid TRAP transporter small permease protein SiaQ
ALNBEDND_04400	gene	1302	dctM			
ALNBEDND_04400	CDS	1302	dctM		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
ALNBEDND_04401	gene	972				
ALNBEDND_04401	CDS	972			COG1638	Solute-binding protein
ALNBEDND_04402	gene	450	rplI			
ALNBEDND_04402	CDS	450	rplI		COG0359	50S ribosomal protein L9
ALNBEDND_04403	gene	228	rpsR			
ALNBEDND_04403	CDS	228	rpsR		COG0238	30S ribosomal protein S18
ALNBEDND_04404	gene	315	priB			
ALNBEDND_04404	CDS	315	priB		COG2965	Primosomal replication protein N
ALNBEDND_04405	gene	396	rpsF			
ALNBEDND_04405	CDS	396	rpsF		COG0360	30S ribosomal protein S6
ALNBEDND_04406	gene	276				
ALNBEDND_04406	CDS	276				hypothetical protein
ALNBEDND_04407	gene	687	ulaF			
ALNBEDND_04407	CDS	687	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
ALNBEDND_04408	gene	855	ulaE_2			
ALNBEDND_04408	CDS	855	ulaE_2	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
ALNBEDND_04409	gene	651	ulaD			
ALNBEDND_04409	CDS	651	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
ALNBEDND_04410	gene	465	ulaC			
ALNBEDND_04410	CDS	465	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
ALNBEDND_04411	gene	306	ulaB			
ALNBEDND_04411	CDS	306	ulaB	2.7.1.194	COG3414	Ascorbate-specific PTS system EIIB component
ALNBEDND_04412	gene	1398	ulaA			
ALNBEDND_04412	CDS	1398	ulaA		COG3037	Ascorbate-specific PTS system EIIC component
ALNBEDND_04413	gene	1065	ulaG			
ALNBEDND_04413	CDS	1065	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
ALNBEDND_04414	gene	756	ulaR			
ALNBEDND_04414	CDS	756	ulaR		COG1349	HTH-type transcriptional regulator UlaR
ALNBEDND_04415	gene	750				
ALNBEDND_04415	CDS	750				hypothetical protein
ALNBEDND_04416	gene	330	bsmA			
ALNBEDND_04416	CDS	330	bsmA			Lipoprotein BsmA
ALNBEDND_04417	gene	276				
ALNBEDND_04417	CDS	276				hypothetical protein
ALNBEDND_04418	gene	1626	aidB			
ALNBEDND_04418	CDS	1626	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
ALNBEDND_04419	gene	1164	yjfC			
ALNBEDND_04419	CDS	1164	yjfC	6.3.1.-	COG0754	Putative acid--amine ligase YjfC
ALNBEDND_04420	gene	639				
ALNBEDND_04420	CDS	639				hypothetical protein
ALNBEDND_04421	gene	399				
ALNBEDND_04421	CDS	399				hypothetical protein
ALNBEDND_04422	gene	660				
ALNBEDND_04422	CDS	660				hypothetical protein
ALNBEDND_04423	gene	699				
ALNBEDND_04423	CDS	699				hypothetical protein
ALNBEDND_04424	gene	402				
ALNBEDND_04424	CDS	402				hypothetical protein
ALNBEDND_04425	gene	732	rlmB			
ALNBEDND_04425	CDS	732	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
ALNBEDND_04426	gene	2442	rnr			
ALNBEDND_04426	CDS	2442	rnr	3.1.13.1	COG0557	Ribonuclease R
ALNBEDND_04427	gene	426	nsrR			
ALNBEDND_04427	CDS	426	nsrR		COG1959	HTH-type transcriptional repressor NsrR
ALNBEDND_04428	gene	1299	purA			
ALNBEDND_04428	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
ALNBEDND_04429	gene	198				
ALNBEDND_04429	CDS	198				hypothetical protein
ALNBEDND_04430	gene	1005	hflC			
ALNBEDND_04430	CDS	1005	hflC		COG0330	Modulator of FtsH protease HflC
ALNBEDND_04431	gene	1260	hflK			
ALNBEDND_04431	CDS	1260	hflK		COG0330	Modulator of FtsH protease HflK
ALNBEDND_04432	gene	1281	hflX			
ALNBEDND_04432	CDS	1281	hflX		COG2262	GTPase HflX
ALNBEDND_04433	gene	309	hfq			
ALNBEDND_04433	CDS	309	hfq		COG1923	RNA-binding protein Hfq
ALNBEDND_04434	gene	951	miaA			
ALNBEDND_04434	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
ALNBEDND_04435	gene	1848	mutL			
ALNBEDND_04435	CDS	1848	mutL		COG0323	DNA mismatch repair protein MutL
ALNBEDND_04436	gene	1338	amiB			
ALNBEDND_04436	CDS	1338	amiB	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiB
ALNBEDND_04437	gene	462	tsaE			
ALNBEDND_04437	CDS	462	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
ALNBEDND_04438	gene	1533	nnr			
ALNBEDND_04438	CDS	1533	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
ALNBEDND_04439	gene	1140	queG			
ALNBEDND_04439	CDS	1140	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
ALNBEDND_04440	gene	76				
ALNBEDND_04440	tRNA	76				tRNA-Gly(gcc)
ALNBEDND_04441	gene	76				
ALNBEDND_04441	tRNA	76				tRNA-Gly(gcc)
ALNBEDND_04442	gene	76				
ALNBEDND_04442	tRNA	76				tRNA-Gly(gcc)
ALNBEDND_04443	gene	546	orn			
ALNBEDND_04443	CDS	546	orn	3.1.-.-	COG1949	Oligoribonuclease
ALNBEDND_04444	gene	1053	rsgA			
ALNBEDND_04444	CDS	1053	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
ALNBEDND_04445	gene	969	psd			
ALNBEDND_04445	CDS	969	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
ALNBEDND_04446	gene	3324	mscM			
ALNBEDND_04446	CDS	3324	mscM		COG3264	Miniconductance mechanosensitive channel MscM
ALNBEDND_04447	gene	303	yjeO			
ALNBEDND_04447	CDS	303	yjeO			Inner membrane protein YjeO
ALNBEDND_04448	gene	315				
ALNBEDND_04448	CDS	315				hypothetical protein
ALNBEDND_04449	gene	1458	yjeM			
ALNBEDND_04449	CDS	1458	yjeM			Inner membrane transporter YjeM
ALNBEDND_04450	gene	978	epmA			
ALNBEDND_04450	CDS	978	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
ALNBEDND_04451	gene	1809	frdA			
ALNBEDND_04451	CDS	1809	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
ALNBEDND_04452	gene	735	frdB			
ALNBEDND_04452	CDS	735	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
ALNBEDND_04453	gene	396	frdC			
ALNBEDND_04453	CDS	396	frdC		COG3029	Fumarate reductase subunit C
ALNBEDND_04454	gene	360	frdD			
ALNBEDND_04454	CDS	360	frdD		COG3080	Fumarate reductase subunit D
ALNBEDND_04455	gene	1134	ampC			
ALNBEDND_04455	CDS	1134	ampC	3.5.2.6	COG1680	Beta-lactamase
ALNBEDND_04456	gene	534	blc			
ALNBEDND_04456	CDS	534	blc		COG3040	Outer membrane lipoprotein Blc
ALNBEDND_04457	gene	318	gdx			
ALNBEDND_04457	CDS	318	gdx		COG2076	Guanidinium exporter
ALNBEDND_04458	gene	147				
ALNBEDND_04458	CDS	147				hypothetical protein
ALNBEDND_04459	gene	126				
ALNBEDND_04459	CDS	126				hypothetical protein
ALNBEDND_04460	gene	567	efp			
ALNBEDND_04460	CDS	567	efp		COG0231	Elongation factor P
ALNBEDND_04461	gene	1029	epmB			
ALNBEDND_04461	CDS	1029	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
ALNBEDND_04462	gene	870				
ALNBEDND_04462	CDS	870				hypothetical protein
ALNBEDND_04463	gene	354				
ALNBEDND_04463	CDS	354				hypothetical protein
ALNBEDND_04464	gene	1647	groL			
ALNBEDND_04464	CDS	1647	groL			60 kDa chaperonin
ALNBEDND_04465	gene	294	groS			
ALNBEDND_04465	CDS	294	groS		COG0234	10 kDa chaperonin
ALNBEDND_04466	gene	1257	yjeH			
ALNBEDND_04466	CDS	1257	yjeH		COG0531	L-methionine/branched-chain amino acid exporter YjeH
ALNBEDND_04467	gene	477				
ALNBEDND_04467	CDS	477				hypothetical protein
ALNBEDND_04468	gene	1437	aspA			
ALNBEDND_04468	CDS	1437	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
ALNBEDND_04469	gene	1302	dcuA_2			
ALNBEDND_04469	CDS	1302	dcuA_2		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
ALNBEDND_04470	gene	339	cutA			
ALNBEDND_04470	CDS	339	cutA		COG1324	Divalent-cation tolerance protein CutA
ALNBEDND_04471	gene	1698	dsbD			
ALNBEDND_04471	CDS	1698	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
ALNBEDND_04472	gene	576				
ALNBEDND_04472	CDS	576				hypothetical protein
ALNBEDND_04473	gene	76				
ALNBEDND_04473	tRNA	76				tRNA-Phe(gaa)
