locus_tag	ftype	length_bp	gene	EC_number	COG	product
ODBLAICG_01825	gene	2001	metG			
ODBLAICG_01825	CDS	2001	metG	6.1.1.10		Methionine--tRNA ligase
ODBLAICG_01826	gene	789	dtd3			
ODBLAICG_01826	CDS	789	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
ODBLAICG_01827	gene	570	rnmV			
ODBLAICG_01827	CDS	570	rnmV	3.1.26.8	COG1658	Ribonuclease M5
ODBLAICG_01828	gene	888	rsmA			
ODBLAICG_01828	CDS	888	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
ODBLAICG_01829	gene	852	ispE			
ODBLAICG_01829	CDS	852	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
ODBLAICG_01830	gene	1233				
ODBLAICG_01830	CDS	1233				IS200/IS605 family transposase ISLjo5
ODBLAICG_01831	gene	456				
ODBLAICG_01831	CDS	456				hypothetical protein
ODBLAICG_01832	gene	906	fimA			
ODBLAICG_01832	CDS	906	fimA		COG0803	Manganese ABC transporter substrate-binding lipoprotein
ODBLAICG_01833	gene	534	znuC			
ODBLAICG_01833	CDS	534	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
ODBLAICG_01834	gene	795	znuB			
ODBLAICG_01834	CDS	795	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
ODBLAICG_01835	gene	837	purR_2			
ODBLAICG_01835	CDS	837	purR_2		COG0503	Pur operon repressor
ODBLAICG_01836	gene	1368	glmU			
ODBLAICG_01836	CDS	1368	glmU		COG1207	Bifunctional protein GlmU
ODBLAICG_01837	gene	987	prs_2			
ODBLAICG_01837	CDS	987	prs_2	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
ODBLAICG_01838	gene	729				
ODBLAICG_01838	CDS	729				hypothetical protein
ODBLAICG_01839	gene	822	yidA_2			
ODBLAICG_01839	CDS	822	yidA_2	3.1.3.23	COG0561	Sugar phosphatase YidA
ODBLAICG_01840	gene	1356				
ODBLAICG_01840	CDS	1356				hypothetical protein
ODBLAICG_01841	gene	426				
ODBLAICG_01841	CDS	426				hypothetical protein
ODBLAICG_01842	gene	588	rpoE			
ODBLAICG_01842	CDS	588	rpoE			DNA-directed RNA polymerase subunit delta
ODBLAICG_01843	gene	1602	pyrG			
ODBLAICG_01843	CDS	1602	pyrG	6.3.4.2	COG0504	CTP synthase
ODBLAICG_01844	gene	1269	murA1			
ODBLAICG_01844	CDS	1269	murA1	2.5.1.7		UDP-N-acetylglucosamine 1-carboxyvinyltransferase
ODBLAICG_01845	gene	246	rpmE2			
ODBLAICG_01845	CDS	246	rpmE2		COG0254	50S ribosomal protein L31 type B
ODBLAICG_01846	gene	342	mdtG			
ODBLAICG_01846	CDS	342	mdtG			Multidrug resistance protein MdtG
ODBLAICG_01847	gene	702	strA			
ODBLAICG_01847	CDS	702	strA	3.4.22.-	COG3764	Sortase A
ODBLAICG_01848	gene	465	yfkJ			
ODBLAICG_01848	CDS	465	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
ODBLAICG_01849	gene	558	lemA			
ODBLAICG_01849	CDS	558	lemA		COG1704	Protein LemA
ODBLAICG_01850	gene	900	htpX			
ODBLAICG_01850	CDS	900	htpX	3.4.24.-	COG0501	Protease HtpX 
ODBLAICG_01851	gene	1380	murF			
ODBLAICG_01851	CDS	1380	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
ODBLAICG_01852	gene	1479	cshA			
ODBLAICG_01852	CDS	1479	cshA	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
ODBLAICG_01853	gene	360	acpS			
ODBLAICG_01853	CDS	360	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
ODBLAICG_01854	gene	1122	alr			
ODBLAICG_01854	CDS	1122	alr	5.1.1.1	COG0787	Alanine racemase
ODBLAICG_01855	gene	354	ndoA			
ODBLAICG_01855	CDS	354	ndoA	3.1.27.-	COG2337	Endoribonuclease EndoA
ODBLAICG_01856	gene	636				
ODBLAICG_01856	CDS	636				hypothetical protein
ODBLAICG_01857	gene	561	pth			
ODBLAICG_01857	CDS	561	pth	3.1.1.29		Peptidyl-tRNA hydrolase
ODBLAICG_01858	gene	3543	mfd			
ODBLAICG_01858	CDS	3543	mfd	3.6.4.-		Transcription-repair-coupling factor
ODBLAICG_01859	gene	273				
ODBLAICG_01859	CDS	273				hypothetical protein
ODBLAICG_01860	gene	357				
ODBLAICG_01860	CDS	357				hypothetical protein
ODBLAICG_01861	gene	507	pnp			
ODBLAICG_01861	CDS	507	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
ODBLAICG_01862	gene	1350	tilS			
ODBLAICG_01862	CDS	1350	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
ODBLAICG_01863	gene	549	hpt			
ODBLAICG_01863	CDS	549	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
ODBLAICG_01864	gene	2169	ftsH			
ODBLAICG_01864	CDS	2169	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
ODBLAICG_01865	gene	882	hslO			
ODBLAICG_01865	CDS	882	hslO		COG1281	33 kDa chaperonin
ODBLAICG_01866	gene	1002	dusB			
ODBLAICG_01866	CDS	1002	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
ODBLAICG_01867	gene	1494	lysS			
ODBLAICG_01867	CDS	1494	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
ODBLAICG_01868	gene	1572				
ODBLAICG_01868	rRNA	1572				16S ribosomal RNA
ODBLAICG_01869	gene	77				
ODBLAICG_01869	tRNA	77				tRNA-Ile(gat)
ODBLAICG_01870	gene	75				
ODBLAICG_01870	tRNA	75				tRNA-Ala(tgc)
ODBLAICG_01871	gene	2917				
ODBLAICG_01871	rRNA	2917				23S ribosomal RNA
ODBLAICG_01872	gene	112				
ODBLAICG_01872	rRNA	112				5S ribosomal RNA
ODBLAICG_01873	gene	75				
ODBLAICG_01873	tRNA	75				tRNA-Asn(gtt)
ODBLAICG_01874	gene	75				
ODBLAICG_01874	tRNA	75				tRNA-Thr(cgt)
ODBLAICG_01875	gene	1176				
ODBLAICG_01875	CDS	1176				IS200/IS605 family transposase ISLhe65
ODBLAICG_01876	gene	2226	smc_3			
ODBLAICG_01876	CDS	2226	smc_3			Chromosome partition protein Smc
ODBLAICG_01877	gene	1497	dtpT_2			
ODBLAICG_01877	CDS	1497	dtpT_2		COG3104	Di-/tripeptide transporter
ODBLAICG_01878	gene	846				
ODBLAICG_01878	CDS	846				hypothetical protein
ODBLAICG_01879	gene	83				
ODBLAICG_01879	tRNA	83				tRNA-Tyr(gta)
ODBLAICG_01880	gene	73				
ODBLAICG_01880	tRNA	73				tRNA-Gln(ttg)
ODBLAICG_01881	gene	642				
ODBLAICG_01881	CDS	642				hypothetical protein
ODBLAICG_01882	gene	714				
ODBLAICG_01882	CDS	714		5.1.1.13	COG1794	Aspartate racemase
ODBLAICG_01883	gene	702	nagR			
ODBLAICG_01883	CDS	702	nagR		COG2188	HTH-type transcriptional repressor NagR
ODBLAICG_01884	gene	1461	pncB_2			
ODBLAICG_01884	CDS	1461	pncB_2	6.3.4.21		Nicotinate phosphoribosyltransferase
ODBLAICG_01885	gene	831	nadE			
ODBLAICG_01885	CDS	831	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
ODBLAICG_01886	gene	2178	yhgF			
ODBLAICG_01886	CDS	2178	yhgF		COG2183	Protein YhgF
ODBLAICG_01887	gene	456				
ODBLAICG_01887	CDS	456				Protein SprT-like protein
ODBLAICG_01888	gene	86				
ODBLAICG_01888	tRNA	86				tRNA-Leu(aag)
ODBLAICG_01889	gene	1881	lacL			
ODBLAICG_01889	CDS	1881	lacL	3.2.1.23	COG3250	Beta-galactosidase large subunit
ODBLAICG_01890	gene	963	lacM			
ODBLAICG_01890	CDS	963	lacM	3.2.1.23	COG3250	Beta-galactosidase small subunit
ODBLAICG_01891	gene	957				
ODBLAICG_01891	CDS	957				hypothetical protein
ODBLAICG_01892	gene	678	gpmA_5			
ODBLAICG_01892	CDS	678	gpmA_5	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
ODBLAICG_01893	gene	876				
ODBLAICG_01893	CDS	876				hypothetical protein
ODBLAICG_01894	gene	1338	pepC			
ODBLAICG_01894	CDS	1338	pepC	3.4.22.40	COG3579	Aminopeptidase C
ODBLAICG_01895	gene	615	lacA_2			
ODBLAICG_01895	CDS	615	lacA_2	2.3.1.18	COG0110	Galactoside O-acetyltransferase
ODBLAICG_01896	gene	687	rpiA_2			
ODBLAICG_01896	CDS	687	rpiA_2	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
ODBLAICG_01897	gene	312				
ODBLAICG_01897	CDS	312				hypothetical protein
ODBLAICG_01898	gene	540	dut			
ODBLAICG_01898	CDS	540	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
ODBLAICG_01899	gene	1374	radA			
ODBLAICG_01899	CDS	1374	radA	3.6.4.-	COG1066	DNA repair protein RadA
ODBLAICG_01900	gene	1134	yacL			
ODBLAICG_01900	CDS	1134	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
ODBLAICG_01901	gene	1497	gltX			
ODBLAICG_01901	CDS	1497	gltX	6.1.1.17		Glutamate--tRNA ligase
ODBLAICG_01902	gene	570				
ODBLAICG_01902	CDS	570				hypothetical protein
ODBLAICG_01903	gene	1419	cysS			
ODBLAICG_01903	CDS	1419	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
ODBLAICG_01904	gene	414	mrnC			
ODBLAICG_01904	CDS	414	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
ODBLAICG_01905	gene	756				
ODBLAICG_01905	CDS	756		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
ODBLAICG_01906	gene	579	sigH			
ODBLAICG_01906	CDS	579	sigH		COG1595	RNA polymerase sigma-H factor
ODBLAICG_01907	gene	147	rpmG3			
ODBLAICG_01907	CDS	147	rpmG3		COG0267	50S ribosomal protein L33 3
ODBLAICG_01908	gene	177				
ODBLAICG_01908	CDS	177				hypothetical protein
ODBLAICG_01909	gene	546	nusG			
ODBLAICG_01909	CDS	546	nusG		COG0250	Transcription termination/antitermination protein NusG
ODBLAICG_01910	gene	321	rplK			
ODBLAICG_01910	CDS	321	rplK		COG0080	50S ribosomal protein L11
ODBLAICG_01911	gene	693	rplA			
ODBLAICG_01911	CDS	693	rplA			50S ribosomal protein L1
ODBLAICG_01912	gene	987				
ODBLAICG_01912	CDS	987			COG2826	IS30 family transposase ISSlu1
ODBLAICG_01913	gene	1329	steT			
ODBLAICG_01913	CDS	1329	steT		COG0531	Serine/threonine exchanger SteT
ODBLAICG_01914	gene	504	rplJ			
ODBLAICG_01914	CDS	504	rplJ			50S ribosomal protein L10
ODBLAICG_01915	gene	366	rplL			
ODBLAICG_01915	CDS	366	rplL		COG0222	50S ribosomal protein L7/L12
ODBLAICG_01916	gene	1437	cydA			
ODBLAICG_01916	CDS	1437	cydA	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
ODBLAICG_01917	gene	1017	cydB			
ODBLAICG_01917	CDS	1017	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
ODBLAICG_01918	gene	1731	cydD			
ODBLAICG_01918	CDS	1731	cydD		COG4988	ATP-binding/permease protein CydD
ODBLAICG_01919	gene	1752				
ODBLAICG_01919	CDS	1752			COG1132	putative ABC transporter ATP-binding/permease protein
ODBLAICG_01920	gene	2604	adhE			
ODBLAICG_01920	CDS	2604	adhE		COG1012	Aldehyde-alcohol dehydrogenase
ODBLAICG_01921	gene	1380	brnQ_2			
ODBLAICG_01921	CDS	1380	brnQ_2		COG1114	Branched-chain amino acid transport system 2 carrier protein
ODBLAICG_01922	gene	1002	nrdF_2			
ODBLAICG_01922	CDS	1002	nrdF_2	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
ODBLAICG_01923	gene	2172	nrdE			
ODBLAICG_01923	CDS	2172	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 2 subunit alpha
ODBLAICG_01924	gene	222	nrdH			
ODBLAICG_01924	CDS	222	nrdH		COG0695	Glutaredoxin-like protein NrdH
ODBLAICG_01925	gene	525	tadA_2			
ODBLAICG_01925	CDS	525	tadA_2	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
ODBLAICG_01926	gene	159				
ODBLAICG_01926	CDS	159				hypothetical protein
ODBLAICG_01927	gene	1692	ruvB_2			
ODBLAICG_01927	CDS	1692	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
ODBLAICG_01928	gene	309				
ODBLAICG_01928	CDS	309			COG0718	Nucleoid-associated protein
ODBLAICG_01929	gene	600	recR			
ODBLAICG_01929	CDS	600	recR		COG0353	Recombination protein RecR
ODBLAICG_01930	gene	249				
ODBLAICG_01930	CDS	249				hypothetical protein
ODBLAICG_01931	gene	645	tmk			
ODBLAICG_01931	CDS	645	tmk	2.7.4.9	COG0125	Thymidylate kinase
ODBLAICG_01932	gene	321	darA			
ODBLAICG_01932	CDS	321	darA		COG3870	Cyclic di-AMP receptor A
ODBLAICG_01933	gene	1041				
ODBLAICG_01933	CDS	1041				hypothetical protein
ODBLAICG_01934	gene	336	yabA			
ODBLAICG_01934	CDS	336	yabA		COG4467	Initiation-control protein YabA
ODBLAICG_01935	gene	861	rsmI			
ODBLAICG_01935	CDS	861	rsmI	2.1.1.198		Ribosomal RNA small subunit methyltransferase I
ODBLAICG_01936	gene	756				
ODBLAICG_01936	CDS	756				hypothetical protein
ODBLAICG_01937	gene	1503	gppA			
ODBLAICG_01937	CDS	1503	gppA	3.6.1.40		Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
ODBLAICG_01938	gene	2229	ppk_1			
ODBLAICG_01938	CDS	2229	ppk_1	2.7.4.1	COG0855	Polyphosphate kinase
ODBLAICG_01939	gene	954	ppx_2			
ODBLAICG_01939	CDS	954	ppx_2	3.6.1.11	COG0248	Exopolyphosphatase
ODBLAICG_01940	gene	996	galE_1			
ODBLAICG_01940	CDS	996	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
ODBLAICG_01941	gene	852				
ODBLAICG_01941	CDS	852				hypothetical protein
ODBLAICG_01942	gene	1002	argF_2			
ODBLAICG_01942	CDS	1002	argF_2	2.1.3.3		Ornithine carbamoyltransferase
ODBLAICG_01943	gene	930	arcC1_3			
ODBLAICG_01943	CDS	930	arcC1_3	2.7.2.2		Carbamate kinase 1
ODBLAICG_01944	gene	1224	arcA_2			
ODBLAICG_01944	CDS	1224	arcA_2	3.5.3.6		Arginine deiminase
ODBLAICG_01945	gene	1419	arcD1_2			
ODBLAICG_01945	CDS	1419	arcD1_2		COG0531	Arginine/ornithine antiporter ArcD1
ODBLAICG_01946	gene	1122				
ODBLAICG_01946	CDS	1122				hypothetical protein
ODBLAICG_01947	gene	1119	vioD_3			
ODBLAICG_01947	CDS	1119	vioD_3	4.2.1.145		Capreomycidine synthase
ODBLAICG_01948	gene	750	arcD1_3			
ODBLAICG_01948	CDS	750	arcD1_3		COG0531	Arginine/ornithine antiporter ArcD1
ODBLAICG_01949	gene	402	arcD1_4			
ODBLAICG_01949	CDS	402	arcD1_4		COG0531	Arginine/ornithine antiporter ArcD1
ODBLAICG_01950	gene	216				
ODBLAICG_01950	CDS	216				hypothetical protein
ODBLAICG_01951	gene	411				
ODBLAICG_01951	CDS	411				hypothetical protein
ODBLAICG_01952	gene	372				
ODBLAICG_01952	CDS	372				hypothetical protein
ODBLAICG_01953	gene	552	vioD_4			
ODBLAICG_01953	CDS	552	vioD_4	4.2.1.145		Capreomycidine synthase
ODBLAICG_01954	gene	2808	ppk_2			
ODBLAICG_01954	CDS	2808	ppk_2	2.7.4.1		Polyphosphate kinase
ODBLAICG_01955	gene	954	ppx_3			
ODBLAICG_01955	CDS	954	ppx_3	3.6.1.11	COG0248	Exopolyphosphatase
ODBLAICG_01956	gene	792	galE_2			
ODBLAICG_01956	CDS	792	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
ODBLAICG_01957	gene	213	galE_3			
ODBLAICG_01957	CDS	213	galE_3	5.1.3.2	COG1087	UDP-glucose 4-epimerase
ODBLAICG_01958	gene	852				
ODBLAICG_01958	CDS	852				hypothetical protein
ODBLAICG_01959	gene	1002	argF_3			
ODBLAICG_01959	CDS	1002	argF_3	2.1.3.3		Ornithine carbamoyltransferase
ODBLAICG_01960	gene	930	arcC1_4			
ODBLAICG_01960	CDS	930	arcC1_4	2.7.2.2		Carbamate kinase 1
ODBLAICG_01961	gene	1077	arcA_3			
ODBLAICG_01961	CDS	1077	arcA_3	3.5.3.6		Arginine deiminase
ODBLAICG_01962	gene	132				
ODBLAICG_01962	CDS	132				hypothetical protein
ODBLAICG_01963	gene	234				
ODBLAICG_01963	CDS	234				hypothetical protein
ODBLAICG_01964	gene	462	arcD2_1			
ODBLAICG_01964	CDS	462	arcD2_1		COG0531	Arginine/ornithine antiporter ArcD2
ODBLAICG_01965	gene	453	arcD1_5			
ODBLAICG_01965	CDS	453	arcD1_5		COG0531	Arginine/ornithine antiporter ArcD1
ODBLAICG_01966	gene	342				
ODBLAICG_01966	CDS	342				hypothetical protein
ODBLAICG_01967	gene	204				
ODBLAICG_01967	CDS	204				hypothetical protein
ODBLAICG_01968	gene	258	galE_4			
ODBLAICG_01968	CDS	258	galE_4	5.1.3.2	COG1087	UDP-glucose 4-epimerase
ODBLAICG_01969	gene	213	galE_5			
ODBLAICG_01969	CDS	213	galE_5	5.1.3.2	COG1087	UDP-glucose 4-epimerase
ODBLAICG_01970	gene	159				
ODBLAICG_01970	CDS	159				hypothetical protein
ODBLAICG_01971	gene	1002	argF_4			
ODBLAICG_01971	CDS	1002	argF_4	2.1.3.3		Ornithine carbamoyltransferase
ODBLAICG_01972	gene	930	arcC1_5			
ODBLAICG_01972	CDS	930	arcC1_5	2.7.2.2		Carbamate kinase 1
ODBLAICG_01973	gene	1224	arcA_4			
ODBLAICG_01973	CDS	1224	arcA_4	3.5.3.6		Arginine deiminase
ODBLAICG_01974	gene	1419	arcD1_6			
ODBLAICG_01974	CDS	1419	arcD1_6		COG0531	Arginine/ornithine antiporter ArcD1
ODBLAICG_01975	gene	1122				
ODBLAICG_01975	CDS	1122				hypothetical protein
ODBLAICG_01976	gene	1119	vioD_5			
ODBLAICG_01976	CDS	1119	vioD_5	4.2.1.145		Capreomycidine synthase
ODBLAICG_01977	gene	2133	ppk_3			
ODBLAICG_01977	CDS	2133	ppk_3	2.7.4.1		Polyphosphate kinase
ODBLAICG_01978	gene	399	ppk_4			
ODBLAICG_01978	CDS	399	ppk_4	2.7.4.1	COG0855	Polyphosphate kinase
ODBLAICG_01979	gene	375	ppk_5			
ODBLAICG_01979	CDS	375	ppk_5	2.7.4.1		Polyphosphate kinase
ODBLAICG_01980	gene	720	ppx_4			
ODBLAICG_01980	CDS	720	ppx_4	3.6.1.11	COG0248	Exopolyphosphatase
ODBLAICG_01981	gene	252				
ODBLAICG_01981	CDS	252				hypothetical protein
ODBLAICG_01982	gene	432	hldD_1			
ODBLAICG_01982	CDS	432	hldD_1	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
ODBLAICG_01983	gene	189				
ODBLAICG_01983	CDS	189				hypothetical protein
ODBLAICG_01984	gene	129	galE_6			
ODBLAICG_01984	CDS	129	galE_6	5.1.3.2	COG1087	UDP-glucose 4-epimerase
ODBLAICG_01985	gene	240				
ODBLAICG_01985	CDS	240				hypothetical protein
ODBLAICG_01986	gene	279				
ODBLAICG_01986	CDS	279				hypothetical protein
ODBLAICG_01987	gene	765	ppk_6			
ODBLAICG_01987	CDS	765	ppk_6	2.7.4.1		Polyphosphate kinase
ODBLAICG_01988	gene	2133	ppk_7			
ODBLAICG_01988	CDS	2133	ppk_7	2.7.4.1		Polyphosphate kinase
ODBLAICG_01989	gene	1119	vioD_6			
ODBLAICG_01989	CDS	1119	vioD_6	4.2.1.145		Capreomycidine synthase
ODBLAICG_01990	gene	411				
ODBLAICG_01990	CDS	411				hypothetical protein
ODBLAICG_01991	gene	306				
ODBLAICG_01991	CDS	306				hypothetical protein
ODBLAICG_01992	gene	195				
ODBLAICG_01992	CDS	195				hypothetical protein
ODBLAICG_01993	gene	306				
ODBLAICG_01993	CDS	306				hypothetical protein
ODBLAICG_01994	gene	1014	arcD1_7			
ODBLAICG_01994	CDS	1014	arcD1_7		COG0531	Arginine/ornithine antiporter ArcD1
ODBLAICG_01995	gene	969	arcA_5			
ODBLAICG_01995	CDS	969	arcA_5	3.5.3.6		Arginine deiminase
ODBLAICG_01996	gene	930	arcC1_6			
ODBLAICG_01996	CDS	930	arcC1_6	2.7.2.2		Carbamate kinase 1
ODBLAICG_01997	gene	1002	argF_5			
ODBLAICG_01997	CDS	1002	argF_5	2.1.3.3		Ornithine carbamoyltransferase
ODBLAICG_01998	gene	192				
ODBLAICG_01998	CDS	192				hypothetical protein
ODBLAICG_01999	gene	309				
ODBLAICG_01999	CDS	309				hypothetical protein
ODBLAICG_02000	gene	402				
ODBLAICG_02000	CDS	402				hypothetical protein
ODBLAICG_02001	gene	750	galE_7			
ODBLAICG_02001	CDS	750	galE_7	5.1.3.2	COG1087	UDP-glucose 4-epimerase
ODBLAICG_02002	gene	258				
ODBLAICG_02002	CDS	258				hypothetical protein
ODBLAICG_02003	gene	162				
ODBLAICG_02003	CDS	162				hypothetical protein
ODBLAICG_02004	gene	1224	arcA_6			
ODBLAICG_02004	CDS	1224	arcA_6	3.5.3.6		Arginine deiminase
ODBLAICG_02005	gene	930	arcC1_7			
ODBLAICG_02005	CDS	930	arcC1_7	2.7.2.2		Carbamate kinase 1
ODBLAICG_02006	gene	1002	argF_6			
ODBLAICG_02006	CDS	1002	argF_6	2.1.3.3		Ornithine carbamoyltransferase
ODBLAICG_02007	gene	852				
ODBLAICG_02007	CDS	852				hypothetical protein
ODBLAICG_02008	gene	213	galE_8			
ODBLAICG_02008	CDS	213	galE_8	5.1.3.2	COG1087	UDP-glucose 4-epimerase
ODBLAICG_02009	gene	735	galE_9			
ODBLAICG_02009	CDS	735	galE_9	5.1.3.2	COG1087	UDP-glucose 4-epimerase
ODBLAICG_02010	gene	954	ppx_5			
ODBLAICG_02010	CDS	954	ppx_5	3.6.1.11	COG0248	Exopolyphosphatase
ODBLAICG_02011	gene	2808	ppk_8			
ODBLAICG_02011	CDS	2808	ppk_8	2.7.4.1		Polyphosphate kinase
ODBLAICG_02012	gene	942	aspC_2			
ODBLAICG_02012	CDS	942	aspC_2	2.6.1.1	COG0436	Aspartate aminotransferase
ODBLAICG_02013	gene	189				
ODBLAICG_02013	CDS	189				hypothetical protein
ODBLAICG_02014	gene	303				
ODBLAICG_02014	CDS	303				hypothetical protein
ODBLAICG_02015	gene	342				
ODBLAICG_02015	CDS	342				hypothetical protein
ODBLAICG_02016	gene	1356	arcD1_8			
ODBLAICG_02016	CDS	1356	arcD1_8		COG0531	Arginine/ornithine antiporter ArcD1
ODBLAICG_02017	gene	702	arcA_7			
ODBLAICG_02017	CDS	702	arcA_7	3.5.3.6		Arginine deiminase
ODBLAICG_02018	gene	330	arcA_8			
ODBLAICG_02018	CDS	330	arcA_8	3.5.3.6		Arginine deiminase
ODBLAICG_02019	gene	216	arcA_9			
ODBLAICG_02019	CDS	216	arcA_9	3.5.3.6		Arginine deiminase
ODBLAICG_02020	gene	807	arcC1_8			
ODBLAICG_02020	CDS	807	arcC1_8	2.7.2.2		Carbamate kinase 1
ODBLAICG_02021	gene	573	argF_7			
ODBLAICG_02021	CDS	573	argF_7	2.1.3.3		Ornithine carbamoyltransferase
ODBLAICG_02022	gene	438	argF_8			
ODBLAICG_02022	CDS	438	argF_8	2.1.3.3		Ornithine carbamoyltransferase
ODBLAICG_02023	gene	846				
ODBLAICG_02023	CDS	846				hypothetical protein
ODBLAICG_02024	gene	546	galE_10			
ODBLAICG_02024	CDS	546	galE_10	5.1.3.2	COG1087	UDP-glucose 4-epimerase
ODBLAICG_02025	gene	795	ppx_6			
ODBLAICG_02025	CDS	795	ppx_6	3.6.1.11	COG0248	Exopolyphosphatase
ODBLAICG_02026	gene	198				
ODBLAICG_02026	CDS	198				hypothetical protein
ODBLAICG_02027	gene	441	ppk_9			
ODBLAICG_02027	CDS	441	ppk_9	2.7.4.1		Polyphosphate kinase
ODBLAICG_02028	gene	342	ppk_10			
ODBLAICG_02028	CDS	342	ppk_10	2.7.4.1		Polyphosphate kinase
ODBLAICG_02029	gene	444	ppk_11			
ODBLAICG_02029	CDS	444	ppk_11	2.7.4.1		Polyphosphate kinase
ODBLAICG_02030	gene	729				
ODBLAICG_02030	CDS	729				hypothetical protein
ODBLAICG_02031	gene	231				
ODBLAICG_02031	CDS	231				hypothetical protein
ODBLAICG_02032	gene	1224	arcA_10			
ODBLAICG_02032	CDS	1224	arcA_10	3.5.3.6		Arginine deiminase
ODBLAICG_02033	gene	930	arcC1_9			
ODBLAICG_02033	CDS	930	arcC1_9	2.7.2.2		Carbamate kinase 1
ODBLAICG_02034	gene	1002	argF_9			
ODBLAICG_02034	CDS	1002	argF_9	2.1.3.3		Ornithine carbamoyltransferase
ODBLAICG_02035	gene	486				
ODBLAICG_02035	CDS	486				hypothetical protein
ODBLAICG_02036	gene	402				
ODBLAICG_02036	CDS	402				hypothetical protein
ODBLAICG_02037	gene	996	galE_11			
ODBLAICG_02037	CDS	996	galE_11	5.1.3.2	COG1087	UDP-glucose 4-epimerase
ODBLAICG_02038	gene	954	ppx_7			
ODBLAICG_02038	CDS	954	ppx_7	3.6.1.11	COG0248	Exopolyphosphatase
ODBLAICG_02039	gene	390	ppk_12			
ODBLAICG_02039	CDS	390	ppk_12	2.7.4.1		Polyphosphate kinase
ODBLAICG_02040	gene	2463	ppk_13			
ODBLAICG_02040	CDS	2463	ppk_13	2.7.4.1		Polyphosphate kinase
ODBLAICG_02041	gene	801	vioD_7			
ODBLAICG_02041	CDS	801	vioD_7	4.2.1.145		Capreomycidine synthase
ODBLAICG_02042	gene	609	ppk_14			
ODBLAICG_02042	CDS	609	ppk_14	2.7.4.1		Polyphosphate kinase
ODBLAICG_02043	gene	372	ppk_15			
ODBLAICG_02043	CDS	372	ppk_15	2.7.4.1		Polyphosphate kinase
ODBLAICG_02044	gene	495	ppk_16			
ODBLAICG_02044	CDS	495	ppk_16	2.7.4.1	COG0855	Polyphosphate kinase
ODBLAICG_02045	gene	540	ppk_17			
ODBLAICG_02045	CDS	540	ppk_17	2.7.4.1		Polyphosphate kinase
ODBLAICG_02046	gene	309	ppx_8			
ODBLAICG_02046	CDS	309	ppx_8	3.6.1.11	COG0248	Exopolyphosphatase
ODBLAICG_02047	gene	129				
ODBLAICG_02047	CDS	129				hypothetical protein
ODBLAICG_02048	gene	372				
ODBLAICG_02048	CDS	372				hypothetical protein
ODBLAICG_02049	gene	192				
ODBLAICG_02049	CDS	192				hypothetical protein
ODBLAICG_02050	gene	504	galE_12			
ODBLAICG_02050	CDS	504	galE_12	5.1.3.2	COG1087	UDP-glucose 4-epimerase
ODBLAICG_02051	gene	210				
ODBLAICG_02051	CDS	210				hypothetical protein
ODBLAICG_02052	gene	483				
ODBLAICG_02052	CDS	483				hypothetical protein
ODBLAICG_02053	gene	1002	argF_10			
ODBLAICG_02053	CDS	1002	argF_10	2.1.3.3		Ornithine carbamoyltransferase
